title,rating,url
Balsamic Strawberries with Whipped Mascarpone Cheese ,4.375,https://www.epicurious.com/search?q=Balsamic+Strawberries+with+Whipped+Mascarpone+Cheese
Kidney Bean Salad with Walnuts and Cilantro ,3.75,https://www.epicurious.com/search?q=Kidney+Bean+Salad+with+Walnuts+and+Cilantro
Shrimp and Peppers in Spicy Tomato Sauce ,3.75,https://www.epicurious.com/search?q=Shrimp+and+Peppers+in+Spicy+Tomato+Sauce
Cheese Crisps ,3.75,https://www.epicurious.com/search?q=Cheese+Crisps
One-Hour Shrimp Paella ,3.75,https://www.epicurious.com/search?q=One-Hour+Shrimp+Paella
Sweet-and-Sour Baby Carrots ,3.75,https://www.epicurious.com/search?q=Sweet-and-Sour+Baby+Carrots
Jumbo Shrimp with Chive Butter ,1.875,https://www.epicurious.com/search?q=Jumbo+Shrimp+with+Chive+Butter
Polenta with Sausages ,3.75,https://www.epicurious.com/search?q=Polenta+with+Sausages
Slow-Cooked Veal Grillades ,4.375,https://www.epicurious.com/search?q=Slow-Cooked+Veal+Grillades
Everyday Yellow Dal ,5.0,https://www.epicurious.com/search?q=Everyday+Yellow+Dal
Harvest Tart ,4.375,https://www.epicurious.com/search?q=Harvest+Tart
Black Olive and Goat Cheese Sandwiches ,5.0,https://www.epicurious.com/search?q=Black+Olive+and+Goat+Cheese+Sandwiches
Seared Scallops with Spicy Honey-Citrus Glaze on Celery Salad ,5.0,https://www.epicurious.com/search?q=Seared+Scallops+with+Spicy+Honey-Citrus+Glaze+on+Celery+Salad
Sichuan Beef Noodle Soup with Pickled Mustard Greens ,5.0,https://www.epicurious.com/search?q=Sichuan+Beef+Noodle+Soup+with+Pickled+Mustard+Greens
Shepherd's Pie ,3.75,https://www.epicurious.com/search?q=Shepherd%27s+Pie
Steve's Floribean Chicken Chili ,3.75,https://www.epicurious.com/search?q=Steve%27s+Floribean+Chicken+Chili
Sweet Potato Tart with Coconut Crust and Pecan Streusel ,3.75,https://www.epicurious.com/search?q=Sweet+Potato+Tart+with+Coconut+Crust+and+Pecan+Streusel
Bacon-Cheddar Burgers with Caramelized Onions ,3.125,https://www.epicurious.com/search?q=Bacon-Cheddar+Burgers+with+Caramelized+Onions
"Fresh Herb, Potato and Leek Soup ",3.75,https://www.epicurious.com/search?q=Fresh+Herb%2C+Potato+and+Leek+Soup
Ricotta Puddings with Glazed Rhubarb ,3.75,https://www.epicurious.com/search?q=Ricotta+Puddings+with+Glazed+Rhubarb
Butternut Squash and White Bean Soup ,3.75,https://www.epicurious.com/search?q=Butternut+Squash+and+White+Bean+Soup
Belgian Endive and Walnut Salad (Insalata Belga e Noci) ,5.0,https://www.epicurious.com/search?q=Belgian+Endive+and+Walnut+Salad+%28Insalata+Belga+e+Noci%29
Orange and Kiwi Compote with Toasted Almonds ,4.375,https://www.epicurious.com/search?q=Orange+and+Kiwi+Compote+with+Toasted+Almonds
Cranberry-Port Gelatin with Crystallized Ginger and Celery ,2.5,https://www.epicurious.com/search?q=Cranberry-Port+Gelatin+with+Crystallized+Ginger+and+Celery
Ranch Dressing ,4.375,https://www.epicurious.com/search?q=Ranch+Dressing
"""Cannoli"" Ice Cream Sandwiches ",3.75,https://www.epicurious.com/search?q=%22Cannoli%22+Ice+Cream+Sandwiches
Bacon-Wrapped Trout Stuffed with Balsamic Onion Compote in Rosemary Cream Sauce ,4.375,https://www.epicurious.com/search?q=Bacon-Wrapped+Trout+Stuffed+with+Balsamic+Onion+Compote+in+Rosemary+Cream+Sauce
Stilton Dressing ,4.375,https://www.epicurious.com/search?q=Stilton+Dressing
Raspberry-Ricotta Cake ,4.375,https://www.epicurious.com/search?q=Raspberry-Ricotta+Cake
Vegetable Stir-Fry with Tofu ,3.75,https://www.epicurious.com/search?q=Vegetable+Stir-Fry+with+Tofu
Spiced Herbed Nuts ,3.75,https://www.epicurious.com/search?q=Spiced+Herbed+Nuts
Spicy Fried Chickpeas ,2.5,https://www.epicurious.com/search?q=Spicy+Fried+Chickpeas
Turkish Zucchini Pancakes ,4.375,https://www.epicurious.com/search?q=Turkish+Zucchini+Pancakes
Masa Stuffing ,3.75,https://www.epicurious.com/search?q=Masa+Stuffing
Turkey Mole Sauce ,5.0,https://www.epicurious.com/search?q=Turkey+Mole+Sauce
Mole-Roasted Turkey with Masa Stuffing and Chile Gravy ,3.75,https://www.epicurious.com/search?q=Mole-Roasted+Turkey+with+Masa+Stuffing+and+Chile+Gravy
Spicy Chicken Phyllo Rolls ,3.75,https://www.epicurious.com/search?q=Spicy+Chicken+Phyllo+Rolls
Shallot Vinaigrette ,4.375,https://www.epicurious.com/search?q=Shallot+Vinaigrette
"Wild Mushroom Frittata with Cheddar, Green Onions, and Peas ",4.375,https://www.epicurious.com/search?q=Wild+Mushroom+Frittata+with+Cheddar%2C+Green+Onions%2C+and+Peas
No-Bake Chocolate Kahlua Christmas Balls ,3.125,https://www.epicurious.com/search?q=No-Bake+Chocolate+Kahlua+Christmas+Balls
Pear and Raisin Crumble ,3.75,https://www.epicurious.com/search?q=Pear+and+Raisin+Crumble
Crispy Pork Lettuce Wraps With Spicy Cucumbers ,0.0,https://www.epicurious.com/search?q=Crispy+Pork+Lettuce+Wraps+With+Spicy+Cucumbers
Lamb Chops with Pomegranate and Dried Fig Relish ,3.75,https://www.epicurious.com/search?q=Lamb+Chops+with+Pomegranate+and+Dried+Fig+Relish
Aromatic Yellow Rice ,3.75,https://www.epicurious.com/search?q=Aromatic+Yellow+Rice
Carrot Soup with Thyme and Fennel ,4.375,https://www.epicurious.com/search?q=Carrot+Soup+with+Thyme+and+Fennel
Frozen Lemon Pie Pops ,5.0,https://www.epicurious.com/search?q=Frozen+Lemon+Pie+Pops
Warm Milk Punch with Indian Spices ,5.0,https://www.epicurious.com/search?q=Warm+Milk+Punch+with+Indian+Spices
Malted Vanilla Milk Shakes ,4.375,https://www.epicurious.com/search?q=Malted+Vanilla+Milk+Shakes
Turkey Club Salad ,3.75,https://www.epicurious.com/search?q=Turkey+Club+Salad
Sour Cream Mashed Potatoes ,5.0,https://www.epicurious.com/search?q=Sour+Cream+Mashed+Potatoes
Goat Cheese Ravioli with Bell Peppers and Brown Butter ,4.375,https://www.epicurious.com/search?q=Goat+Cheese+Ravioli+with+Bell+Peppers+and+Brown+Butter
Pineapple-Gin Punch ,4.375,https://www.epicurious.com/search?q=Pineapple-Gin+Punch
Bourbon Punch with Pink Grapefruit and Mint ,4.375,https://www.epicurious.com/search?q=Bourbon+Punch+with+Pink+Grapefruit+and+Mint
Green Tea and Citrus Whiskey Punch ,3.125,https://www.epicurious.com/search?q=Green+Tea+and+Citrus+Whiskey+Punch
Pomegranate-Champagne Punch ,5.0,https://www.epicurious.com/search?q=Pomegranate-Champagne+Punch
Sriracha Mayonnaise ,0.0,https://www.epicurious.com/search?q=Sriracha+Mayonnaise
Buttermilk Waffles with Cherry-Almond Sauce ,4.375,https://www.epicurious.com/search?q=Buttermilk+Waffles+with+Cherry-Almond+Sauce
"Caviar, Cream Cheese, Scallion, and Egg Towers ",3.75,https://www.epicurious.com/search?q=Caviar%2C+Cream+Cheese%2C+Scallion%2C+and+Egg+Towers
Pineapple-Rum Ice Cream ,4.375,https://www.epicurious.com/search?q=Pineapple-Rum+Ice+Cream
Armagnac Toffee Sauce ,5.0,https://www.epicurious.com/search?q=Armagnac+Toffee+Sauce
Prune Kumquat Sticky Pudding with Armagnac Toffee Sauce ,5.0,https://www.epicurious.com/search?q=Prune+Kumquat+Sticky+Pudding+with+Armagnac+Toffee+Sauce
Mixed Pulses and Herb Soup ,5.0,https://www.epicurious.com/search?q=Mixed+Pulses+and+Herb+Soup
Baked Ham with Mustard and Marjoram ,4.375,https://www.epicurious.com/search?q=Baked+Ham+with+Mustard+and+Marjoram
Raisin Pie ,4.375,https://www.epicurious.com/search?q=Raisin+Pie
Pear-Cranberry Turnovers ,4.375,https://www.epicurious.com/search?q=Pear-Cranberry+Turnovers
Brussels Sprouts with Chestnuts ,4.375,https://www.epicurious.com/search?q=Brussels+Sprouts+with+Chestnuts
Ricotta Tart with Dried-Fruit Compote ,5.0,https://www.epicurious.com/search?q=Ricotta+Tart+with+Dried-Fruit+Compote
Asparagus and Swiss Cheese Souffles ,4.375,https://www.epicurious.com/search?q=Asparagus+and+Swiss+Cheese+Souffles
Clams au Gratin ,1.25,https://www.epicurious.com/search?q=Clams+au+Gratin
Maghrebi Sweet Couscous (Seffa) ,0.0,https://www.epicurious.com/search?q=Maghrebi+Sweet+Couscous+%28Seffa%29
Roasted Root Vegetables with Apple Juice ,4.375,https://www.epicurious.com/search?q=Roasted+Root+Vegetables+with+Apple+Juice
Mussels in Saffron and White Wine Broth ,4.375,https://www.epicurious.com/search?q=Mussels+in+Saffron+and+White+Wine+Broth
Broiled Grouper Fillets with Romesco Sauce ,4.375,https://www.epicurious.com/search?q=Broiled+Grouper+Fillets+with+Romesco+Sauce
Meringue-Topped Baked Grapefruit ,3.75,https://www.epicurious.com/search?q=Meringue-Topped+Baked+Grapefruit
"Radicchio with Smoked Mozzarella, Balsamic Vinegar, and Prosciutto ",5.0,https://www.epicurious.com/search?q=Radicchio+with+Smoked+Mozzarella%2C+Balsamic+Vinegar%2C+and+Prosciutto
Beer-Battered Catfish on Vinegar Slaw ,3.75,https://www.epicurious.com/search?q=Beer-Battered+Catfish+on+Vinegar+Slaw
Beef Pot Stickers ,3.75,https://www.epicurious.com/search?q=Beef+Pot+Stickers
Bittersweet Chocolate Pecan Bourbon Cake ,4.375,https://www.epicurious.com/search?q=Bittersweet+Chocolate+Pecan+Bourbon+Cake
Scallop-Stuffed Pickled Peppers ,3.75,https://www.epicurious.com/search?q=Scallop-Stuffed+Pickled+Peppers
Penne with Yau Choy ,4.375,https://www.epicurious.com/search?q=Penne+with+Yau+Choy
Turkish-Style Tomato and Red-Pepper Spread ,0.0,https://www.epicurious.com/search?q=Turkish-Style+Tomato+and+Red-Pepper+Spread
Chicken in Red Wine Sauce with Root Vegetables and Wilted Greens ,3.75,https://www.epicurious.com/search?q=Chicken+in+Red+Wine+Sauce+with+Root+Vegetables+and+Wilted+Greens
Cranberry and Candied Orange Chutney ,5.0,https://www.epicurious.com/search?q=Cranberry+and+Candied+Orange+Chutney
Portobello Burgers with Red Pepper Mayonnaise ,4.375,https://www.epicurious.com/search?q=Portobello+Burgers+with+Red+Pepper+Mayonnaise
Lemon-Rosemary Chicken Skewers ,4.375,https://www.epicurious.com/search?q=Lemon-Rosemary+Chicken+Skewers
Grilled Quail with Wilted Cabbage Slaw ,3.75,https://www.epicurious.com/search?q=Grilled+Quail+with+Wilted+Cabbage+Slaw
Holiday Date-Nut Cookies ,4.375,https://www.epicurious.com/search?q=Holiday+Date-Nut+Cookies
Poached Arctic Char with Basil-Tarragon Mayonnaise ,2.5,https://www.epicurious.com/search?q=Poached+Arctic+Char+with+Basil-Tarragon+Mayonnaise
Chocolate Cranberry Cakes with Bourbon Whipped Cream ,3.75,https://www.epicurious.com/search?q=Chocolate+Cranberry+Cakes+with+Bourbon+Whipped+Cream
Roast Turkey with Savory Cranberry Sauce From the Titanic ,5.0,https://www.epicurious.com/search?q=Roast+Turkey+with+Savory+Cranberry+Sauce+From+the+Titanic
Cornmeal Cake with Buttermilk Ice Cream and Rhubarb Compote ,5.0,https://www.epicurious.com/search?q=Cornmeal+Cake+with+Buttermilk+Ice+Cream+and+Rhubarb+Compote
"Scallop Ceviche with ""Tiger's Milk"" ",4.375,https://www.epicurious.com/search?q=Scallop+Ceviche+with+%22Tiger%27s+Milk%22
Artichoke Croustades ,3.75,https://www.epicurious.com/search?q=Artichoke+Croustades
Lemon Fettuccine with Asparagus and Salmon Caviar ,3.75,https://www.epicurious.com/search?q=Lemon+Fettuccine+with+Asparagus+and+Salmon+Caviar
Pork Wrapped in Sage and Prosciutto ,3.75,https://www.epicurious.com/search?q=Pork+Wrapped+in+Sage+and+Prosciutto
"Scrambled Eggs with Avocado, Onion, and Cheddar ",3.75,https://www.epicurious.com/search?q=Scrambled+Eggs+with+Avocado%2C+Onion%2C+and+Cheddar
Nectarine and Blueberry Clafouti ,3.75,https://www.epicurious.com/search?q=Nectarine+and+Blueberry+Clafouti
Mashed Potato and Butter Bean Cakes with Green Onions ,2.5,https://www.epicurious.com/search?q=Mashed+Potato+and+Butter+Bean+Cakes+with+Green+Onions
Tropical Lime Torte with Mango Compote ,3.75,https://www.epicurious.com/search?q=Tropical+Lime+Torte+with+Mango+Compote
"Spaghetti with Asparagus, Shiitake Mushrooms, Lemon, and Chives ",3.75,https://www.epicurious.com/search?q=Spaghetti+with+Asparagus%2C+Shiitake+Mushrooms%2C+Lemon%2C+and+Chives
Okra Caponata Toasts ,3.125,https://www.epicurious.com/search?q=Okra+Caponata+Toasts
Mâche and Avocado Salad with Tortilla Strips ,4.375,https://www.epicurious.com/search?q=M%C3%A2che+and+Avocado+Salad+with+Tortilla+Strips
"Fruit Juice ""Gummies"" ",3.75,https://www.epicurious.com/search?q=Fruit+Juice+%22Gummies%22
Rib-Eye Tacos with Onion Jam and Horseradish Crème Fraîche ,4.375,https://www.epicurious.com/search?q=Rib-Eye+Tacos+with+Onion+Jam+and+Horseradish+Cr%C3%A8me+Fra%C3%AEche
Swiss Chard with Horseradish ,3.75,https://www.epicurious.com/search?q=Swiss+Chard+with+Horseradish
Crystallized-Ginger Spice Bars ,4.375,https://www.epicurious.com/search?q=Crystallized-Ginger+Spice+Bars
Classic Chocolate Egg Cream ,2.5,https://www.epicurious.com/search?q=Classic+Chocolate+Egg+Cream
Frozen Italian Zabaglione Tart with Marsala-Lemon Sauce ,5.0,https://www.epicurious.com/search?q=Frozen+Italian+Zabaglione+Tart+with+Marsala-Lemon+Sauce
Summer Strawberry Jam ,3.75,https://www.epicurious.com/search?q=Summer+Strawberry+Jam
Goat Cheese with Chile Morita and Piloncillo Sauce ,4.375,https://www.epicurious.com/search?q=Goat+Cheese+with+Chile+Morita+and+Piloncillo+Sauce
"Corn, Tomato and Bean Salad ",4.375,https://www.epicurious.com/search?q=Corn%2C+Tomato+and+Bean+Salad
Date-Pecan Bourbon Truffles ,2.5,https://www.epicurious.com/search?q=Date-Pecan+Bourbon+Truffles
Raspberry-Almond Linzer Cookies ,3.125,https://www.epicurious.com/search?q=Raspberry-Almond+Linzer+Cookies
"Chicken Marinated in Garlic, Chilies and Citrus Juices ",4.375,https://www.epicurious.com/search?q=Chicken+Marinated+in+Garlic%2C+Chilies+and+Citrus+Juices
Papaya Poached in Cinnamon-Lime Syrup ,4.375,https://www.epicurious.com/search?q=Papaya+Poached+in+Cinnamon-Lime+Syrup
Cucumber Salad with Mustard Dressing ,3.125,https://www.epicurious.com/search?q=Cucumber+Salad+with+Mustard+Dressing
Spaghetti with Anchovy Olive Sauce ,3.125,https://www.epicurious.com/search?q=Spaghetti+with+Anchovy+Olive+Sauce
Small Pear and Almond Cakes ,4.375,https://www.epicurious.com/search?q=Small+Pear+and+Almond+Cakes
"Scrambled Egg, Potato, and Bacon Tostadas ",3.75,https://www.epicurious.com/search?q=Scrambled+Egg%2C+Potato%2C+and+Bacon+Tostadas
Key Lime Pudding Cakes ,3.75,https://www.epicurious.com/search?q=Key+Lime+Pudding+Cakes
Sherried Chicken Wings with Mushrooms and Peas ,3.125,https://www.epicurious.com/search?q=Sherried+Chicken+Wings+with+Mushrooms+and+Peas
Pear and Walnut Tarte Tatin ,4.375,https://www.epicurious.com/search?q=Pear+and+Walnut+Tarte+Tatin
Hot Raspberry Soufflé ,3.75,https://www.epicurious.com/search?q=Hot+Raspberry+Souffl%C3%A9
Radish and Chive Salad ,4.375,https://www.epicurious.com/search?q=Radish+and+Chive+Salad
3-Ingredient Orecchiette With Sausage and Fennel ,4.375,https://www.epicurious.com/search?q=3-Ingredient+Orecchiette+With+Sausage+and+Fennel
Braised Rabbit with Grainy Mustard Sauce ,4.375,https://www.epicurious.com/search?q=Braised+Rabbit+with+Grainy+Mustard+Sauce
Whole Grain-Buttermilk Pancakes ,3.75,https://www.epicurious.com/search?q=Whole+Grain-Buttermilk+Pancakes
Traditional Indian Raita ,5.0,https://www.epicurious.com/search?q=Traditional+Indian+Raita
Gingerbread with Vanilla Ice Cream and Exotic Caramel Sauce ,4.375,https://www.epicurious.com/search?q=Gingerbread+with+Vanilla+Ice+Cream+and+Exotic+Caramel+Sauce
Broiled Cod With Fennel and Orange ,0.0,https://www.epicurious.com/search?q=Broiled+Cod+With+Fennel+and+Orange
Indian-Style Chicken with Ginger and Curry ,4.375,https://www.epicurious.com/search?q=Indian-Style+Chicken+with+Ginger+and+Curry
Triple-Chocolate Hazelnut Truffles ,4.375,https://www.epicurious.com/search?q=Triple-Chocolate+Hazelnut+Truffles
Crispy Artichoke Flowers with Salsa Verde ,3.125,https://www.epicurious.com/search?q=Crispy+Artichoke+Flowers+with+Salsa+Verde
Chinese Peanut Sauce ,4.375,https://www.epicurious.com/search?q=Chinese+Peanut+Sauce
"Potato, Greens, and Goat Cheese Quesadillas ",4.375,https://www.epicurious.com/search?q=Potato%2C+Greens%2C+and+Goat+Cheese+Quesadillas
Classic Apple Pie ,4.375,https://www.epicurious.com/search?q=Classic+Apple+Pie
Grilled Porterhouse Steak with Paprika-Parmesan Butter ,4.375,https://www.epicurious.com/search?q=Grilled+Porterhouse+Steak+with+Paprika-Parmesan+Butter
Fine and Dandy ,0.0,https://www.epicurious.com/search?q=Fine+and+Dandy
Fresh Fruit with Honey-Yogurt Dip ,3.75,https://www.epicurious.com/search?q=Fresh+Fruit+with+Honey-Yogurt+Dip
Creamed Oysters and Mushrooms on Toast ,4.375,https://www.epicurious.com/search?q=Creamed+Oysters+and+Mushrooms+on+Toast
Sauteed Mushrooms with Melted Stilton ,4.375,https://www.epicurious.com/search?q=Sauteed+Mushrooms+with+Melted+Stilton
Palm Springs Date Shake ,0.0,https://www.epicurious.com/search?q=Palm+Springs+Date+Shake
Shredded Brussels Sprouts with Maple Hickory Nuts ,4.375,https://www.epicurious.com/search?q=Shredded+Brussels+Sprouts+with+Maple+Hickory+Nuts
Spiced Marinated Lamb Chops with Garlicky Yogurt ,5.0,https://www.epicurious.com/search?q=Spiced+Marinated+Lamb+Chops+with+Garlicky+Yogurt
Vegetable-Herb Broth ,0.0,https://www.epicurious.com/search?q=Vegetable-Herb+Broth
Greek-Style Lamb and Eggplant Lasagne ,4.375,https://www.epicurious.com/search?q=Greek-Style+Lamb+and+Eggplant+Lasagne
"Strawberry, Lime, and Champagne ",0.0,https://www.epicurious.com/search?q=Strawberry%2C+Lime%2C+and+Champagne
Chipotle Tartar Sauce ,4.375,https://www.epicurious.com/search?q=Chipotle+Tartar+Sauce
Red Curry–Marinated Japanese Eggplant ,1.25,https://www.epicurious.com/search?q=Red+Curry%E2%80%93Marinated+Japanese+Eggplant
Breakfast Couscous with Dried-fruit compote ,3.75,https://www.epicurious.com/search?q=Breakfast+Couscous+with+Dried-fruit+compote
Tuna Noodle Casserole with Leeks and Fresh Dill ,3.75,https://www.epicurious.com/search?q=Tuna+Noodle+Casserole+with+Leeks+and+Fresh+Dill
Sauteed Broccoli Rabe and Peas. ,3.75,https://www.epicurious.com/search?q=Sauteed+Broccoli+Rabe+and+Peas.
Roasted Spiced Pears and Figs with Almonds ,3.125,https://www.epicurious.com/search?q=Roasted+Spiced+Pears+and+Figs+with+Almonds
Pork Cutlets with Figs and Balsamic Vinegar ,4.375,https://www.epicurious.com/search?q=Pork+Cutlets+with+Figs+and+Balsamic+Vinegar
Deviled Crab with Sherry Sauce ,4.375,https://www.epicurious.com/search?q=Deviled+Crab+with+Sherry+Sauce
"Creamy Monkfish, Tomato, and Shellfish Potpie with Puff Pastry Crust ",3.125,https://www.epicurious.com/search?q=Creamy+Monkfish%2C+Tomato%2C+and+Shellfish+Potpie+with+Puff+Pastry+Crust
Spicy Kimchi Tofu Stew ,5.0,https://www.epicurious.com/search?q=Spicy+Kimchi+Tofu+Stew
Jumbleberry Pie (Summer Berry Pie) ,3.75,https://www.epicurious.com/search?q=Jumbleberry+Pie+%28Summer+Berry+Pie%29
Lamb Bacon ,3.75,https://www.epicurious.com/search?q=Lamb+Bacon
Carrot-Coconut Cupcakes with Cream Cheese Frosting ,4.375,https://www.epicurious.com/search?q=Carrot-Coconut+Cupcakes+with+Cream+Cheese+Frosting
Roasted Quail with Red Grapes and Pearl Onions ,4.375,https://www.epicurious.com/search?q=Roasted+Quail+with+Red+Grapes+and+Pearl+Onions
Buffalo Prime Rib with Orange Balsamic Glaze ,5.0,https://www.epicurious.com/search?q=Buffalo+Prime+Rib+with+Orange+Balsamic+Glaze
Spiced Popcorn with Pecans and Raisins ,5.0,https://www.epicurious.com/search?q=Spiced+Popcorn+with+Pecans+and+Raisins
"Fennel, Pine Nut, and Roasted-Lemon Stuffing ",3.75,https://www.epicurious.com/search?q=Fennel%2C+Pine+Nut%2C+and+Roasted-Lemon+Stuffing
Halibut with Sambal Vinaigrette and Wasabi Cream ,4.375,https://www.epicurious.com/search?q=Halibut+with+Sambal+Vinaigrette+and+Wasabi+Cream
Raspberry Chocolate Chip Cigars ,2.5,https://www.epicurious.com/search?q=Raspberry+Chocolate+Chip+Cigars
Linguine Avgolemono with Artichoke Hearts and Green Beans ,3.75,https://www.epicurious.com/search?q=Linguine+Avgolemono+with+Artichoke+Hearts+and+Green+Beans
Banana Cake with Sour Cream Frosting ,4.375,https://www.epicurious.com/search?q=Banana+Cake+with+Sour+Cream+Frosting
"Country Bread Stuffing with Smoked Ham, Goat Cheese, and Dried Cherries ",4.375,https://www.epicurious.com/search?q=Country+Bread+Stuffing+with+Smoked+Ham%2C+Goat+Cheese%2C+and+Dried+Cherries
Roasted-Garlic Beef Stew ,3.75,https://www.epicurious.com/search?q=Roasted-Garlic+Beef+Stew
Pink Grapefruit Tart with Edamame Ice Cream and Black Sesame Seeds ,3.75,https://www.epicurious.com/search?q=Pink+Grapefruit+Tart+with+Edamame+Ice+Cream+and+Black+Sesame+Seeds
"Salt, Pepper, and Lemon Dipping Sauce ",0.0,https://www.epicurious.com/search?q=Salt%2C+Pepper%2C+and+Lemon+Dipping+Sauce
Teriyaki Black Cod with Sticky Rice Cakes and Seared Baby Bok Choy ,4.375,https://www.epicurious.com/search?q=Teriyaki+Black+Cod+with+Sticky+Rice+Cakes+and+Seared+Baby+Bok+Choy
